Reset,left_occupied,left_angle,left_offset,left_size,left_width,left_length,left_has_pillar,right_occupied,right_angle,right_offset,right_size,right_width,right_length,right_has_pillar,goal_lane_index,goal_position_x,goal_position_y,goal_heading,controlled_x,controlled_y,controlled_width,controlled_length,step,done,agent_angle_score,agent_angle_tier,agent_angle_deg
Reset 4897,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 1)",4.75,8.75,1.5707963267948966,-6.111113885963027,0.0,2.0,4.3,14,True,30.900448225138508,beginner,14.549775887430746
Reset 4898,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 4)",17.25,-8.5,-1.5707963267948966,-5.406604889837098,0.0,2.0,4.3,20,True,39.36835171062447,beginner,10.315824144687767
Reset 4899,1,0.08026212804592214,0.0,1,2.0,4.8,0,1,-0.030239609430385617,0.0,1,2.0,4.8,0,"('b', 'c', 6)",13.75,8.75,1.5707963267948966,-3.2799812691740184,0.0,2.0,4.3,18,True,38.27861845115535,beginner,10.860690774422324
Reset 4900,1,0.10565119909404874,0.0,0,2.0,4.3,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 5)",20.75,-8.5,-1.5707963267948966,-3.671229496210067,0.0,2.0,4.3,21,True,36.19792966930507,beginner,11.901035165347464
Reset 4901,0,0.0,0.0,0,0.0,0.0,0,1,0.12884870833347506,0.0,1,2.0,4.8,0,"('b', 'c', 0)",1.25,-8.75,-1.5707963267948966,-2.412520071079821,0.0,2.0,4.3,10,True,27.585410163891332,beginner,16.207294918054334
Reset 4902,1,-0.07657037106824682,0.0,0,2.0,4.3,0,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 1)",4.75,8.75,1.5707963267948966,-6.735824540805619,0.0,2.0,4.8,15,True,29.192917693585304,beginner,15.403541153207348
Reset 4903,0,0.0,0.0,0,0.0,0.0,0,1,-0.15060835831694774,0.0,0,2.0,4.3,0,"('b', 'c', 0)",1.25,-8.75,-1.5707963267948966,-7.701891704782862,0.0,2.0,4.3,13,True,10.984386598640754,beginner,24.507806700679623
Reset 4904,0,0.0,0.0,0,0.0,0.0,0,1,-0.1151163955746588,0.0,0,2.0,4.3,0,"('b', 'c', 0)",1.25,-8.75,-1.5707963267948966,-6.0799282535598405,0.0,2.0,4.3,12,True,12.241230917584168,beginner,23.879384541207916
Reset 4905,1,-0.07236554286484909,0.0,0,2.0,4.3,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 4)",17.25,-8.5,-1.5707963267948966,-7.594432140153898,0.0,2.0,4.3,21,True,38.35599495525668,beginner,10.822002522371658
Reset 4906,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 2)",8.25,-8.75,-1.5707963267948966,-4.974914438120296,0.0,2.0,4.8,16,True,36.31510445078317,beginner,11.842447774608415
Reset 4907,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 1)",4.75,8.75,1.5707963267948966,-9.032641196179341,0.0,2.0,4.8,16,True,29.100084402000448,beginner,15.449957798999776
Reset 4908,1,-0.025952377259303105,0.0,1,2.0,4.8,0,1,0.10543283334648113,0.0,0,2.0,4.3,0,"('b', 'c', 6)",13.75,8.75,1.5707963267948966,-2.4656740915269832,0.0,2.0,4.3,17,True,36.58826842627575,beginner,11.705865786862125
Reset 4909,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 2)",8.25,8.75,1.5707963267948966,-8.335554721599557,0.0,2.0,4.8,18,True,46.31373608017732,intermediate,9.210782989977835
Reset 4910,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 7)",17.25,8.75,1.5707963267948966,-2.3862421203621107,0.0,2.0,4.8,19,True,36.28775623680576,beginner,11.856121881597119
Reset 4911,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 1)",4.75,8.75,1.5707963267948966,-8.544671677745807,0.0,2.0,4.3,16,True,57.613910480479326,intermediate,7.798261189940084
Reset 4912,0,0.0,0.0,0,0.0,0.0,0,1,-0.006781084060335729,0.0,0,2.0,4.3,0,"('b', 'c', 2)",8.25,-8.75,-1.5707963267948966,-6.243259277224812,0.0,2.0,4.3,16,True,31.896887498075447,beginner,14.051556250962276
Reset 4913,1,-0.17067519907437045,0.0,0,2.0,4.3,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 6)",13.75,8.75,1.5707963267948966,-3.1978464301505465,0.0,2.0,4.3,18,True,38.58821906466858,beginner,10.70589046766571
Reset 4914,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 1)",4.75,-8.75,-1.5707963267948966,-8.54910448852313,0.0,2.0,4.8,16,True,29.57411822207005,beginner,15.212940888964974
Reset 4915,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 2)",8.25,-8.75,-1.5707963267948966,-9.928783437592404,0.0,2.0,4.8,18,True,33.90666562979824,beginner,13.046667185100882
Reset 4916,0,0.0,0.0,0,0.0,0.0,0,1,-0.03375923368244016,0.0,1,2.0,4.8,0,"('b', 'c', 0)",1.25,-8.75,-1.5707963267948966,-5.762536290827196,0.0,2.0,4.3,12,True,16.546010951498637,beginner,21.72699452425068
Reset 4917,1,0.06631266781968526,0.0,1,2.0,4.8,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 6)",13.75,8.75,1.5707963267948966,-4.116513433453273,0.0,2.0,4.8,18,True,34.69837571889916,beginner,12.650812140550423
Reset 4918,0,0.0,0.0,0,0.0,0.0,0,1,-0.1377018610691345,0.0,0,2.0,4.3,0,"('b', 'c', 4)",17.25,-8.5,-1.5707963267948966,-9.609876228880369,0.0,2.0,4.8,22,True,35.9373872938822,beginner,12.031306353058898
Reset 4919,1,-0.08828562073099633,0.0,1,2.0,4.8,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 3)",13.75,-8.5,-1.5707963267948966,-5.6510116703532285,0.0,2.0,4.3,18,True,35.92442507932722,beginner,12.037787460336391
Reset 4920,1,-0.1618643281863994,0.0,0,2.0,4.3,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 5)",20.75,-8.5,-1.5707963267948966,-4.436800191210311,0.0,2.0,4.3,21,True,39.45251761973096,beginner,10.273741190134519
Reset 4921,1,0.1337211254156181,0.0,0,2.0,4.3,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 1)",4.75,-8.75,-1.5707963267948966,-9.515257061708141,0.0,2.0,4.8,16,True,24.28167404455253,beginner,17.859162977723734
Reset 4922,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 3)",13.75,-8.5,-1.5707963267948966,-5.30247956230169,0.0,2.0,4.8,18,True,32.44759337745643,beginner,13.776203311271784
Reset 4923,0,0.0,0.0,0,0.0,0.0,0,1,0.05343379222295486,0.0,0,2.0,4.3,0,"('b', 'c', 3)",13.75,-8.5,-1.5707963267948966,-3.807700975373307,0.0,2.0,4.8,17,True,29.767061509177548,beginner,15.116469245411226
Reset 4924,0,0.0,0.0,0,0.0,0.0,0,1,0.1637211030861223,0.0,1,2.0,4.8,0,"('b', 'c', 1)",4.75,-8.75,-1.5707963267948966,-5.424072650669246,0.0,2.0,4.3,14,True,30.71529207277292,beginner,14.64235396361354
Reset 4925,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 6)",13.75,8.75,1.5707963267948966,-5.549747352095604,0.0,2.0,4.3,19,True,36.117383515305264,beginner,11.941308242347366
Reset 4926,1,-0.10772767311973741,0.0,0,2.0,4.3,0,1,0.0157112732112632,0.0,0,2.0,4.3,0,"('b', 'c', 3)",13.75,-8.5,-1.5707963267948966,-6.505339697633966,0.0,2.0,4.3,19,True,38.25533651338431,beginner,10.872331743307846
Reset 4927,1,0.13754949820232376,0.0,0,2.0,4.3,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 4)",17.25,-8.5,-1.5707963267948966,-8.321459232633213,0.0,2.0,4.8,21,True,32.21920817647694,beginner,13.89039591176153
Reset 4928,0,0.0,0.0,0,0.0,0.0,0,1,0.08047509259089924,0.0,0,2.0,4.3,0,"('b', 'c', 3)",13.75,-8.5,-1.5707963267948966,-3.5088457151471495,0.0,2.0,4.3,17,True,34.98487400415603,beginner,12.507562997921983
Reset 4929,0,0.0,0.0,0,0.0,0.0,0,1,-0.07541283179366043,0.0,0,2.0,4.3,0,"('b', 'c', 1)",4.75,-8.75,-1.5707963267948966,-2.3376139203817488,0.0,2.0,4.8,12,True,24.50362639510179,beginner,17.748186802449105
Reset 4930,1,-0.1383564902969141,0.0,1,2.0,4.8,0,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 2)",8.25,8.75,1.5707963267948966,-8.614020035047503,0.0,2.0,4.3,18,True,55.658091895187056,intermediate,8.042738513101618
Reset 4931,1,0.12260164988124211,0.0,1,2.0,4.8,0,1,0.07462999175197238,0.0,0,2.0,4.3,0,"('b', 'c', 1)",4.75,-8.75,-1.5707963267948966,-5.388572530652137,0.0,2.0,4.3,14,True,30.812253433347077,beginner,14.593873283326461
Reset 4932,0,0.0,0.0,0,0.0,0.0,0,1,0.1342862523829882,0.0,0,2.0,4.3,0,"('b', 'c', 4)",17.25,-8.5,-1.5707963267948966,-3.746232367912868,0.0,2.0,4.3,19,True,39.441053477338,beginner,10.279473261331
Reset 4933,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 5)",20.75,-8.5,-1.5707963267948966,-3.2722225068622235,0.0,2.0,4.3,20,True,30.80216780506109,beginner,14.598916097469456
Reset 4934,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 1)",4.75,8.75,1.5707963267948966,-8.666067418878438,0.0,2.0,4.3,16,True,51.6991574226048,intermediate,8.5376053221744
Reset 4935,1,0.07828971931208328,0.0,1,2.0,4.8,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 6)",13.75,8.75,1.5707963267948966,-4.936319430910484,0.0,2.0,4.3,18,True,39.00328646630797,beginner,10.498356766846017
Reset 4936,0,0.0,0.0,0,0.0,0.0,0,1,-0.12799359349641115,0.0,0,2.0,4.3,0,"('b', 'c', 7)",17.25,8.75,1.5707963267948966,-8.088820820211703,0.0,2.0,4.3,22,True,36.53025029661291,beginner,11.734874851693544
Reset 4937,0,0.0,0.0,0,0.0,0.0,0,1,0.14600979401082714,0.0,1,2.0,4.8,0,"('b', 'c', 0)",1.25,-8.75,-1.5707963267948966,-2.72894548722787,0.0,2.0,4.3,10,True,23.91333058577738,beginner,18.04333470711131
Reset 4938,1,0.04571445676141028,0.0,0,2.0,4.3,0,1,0.14448617265329555,0.0,1,2.0,4.8,0,"('b', 'c', 1)",4.75,-8.75,-1.5707963267948966,-5.8800767740634585,0.0,2.0,4.8,14,True,25.280861672684864,beginner,17.359569163657568
Reset 4939,1,-0.09241562789535385,0.0,0,2.0,4.3,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 6)",13.75,8.75,1.5707963267948966,-6.426282708725605,0.0,2.0,4.8,19,True,33.728868175265674,beginner,13.135565912367165
Reset 4940,0,0.0,0.0,0,0.0,0.0,0,1,-0.006947507539458497,0.0,0,2.0,4.3,0,"('b', 'c', 7)",17.25,8.75,1.5707963267948966,-7.199499873729216,0.0,2.0,4.3,22,True,38.00146456075859,beginner,10.999267719620704
Reset 4941,1,0.038749453280706,0.0,0,2.0,4.3,0,1,0.12475989424093337,0.0,0,2.0,4.3,0,"('b', 'c', 2)",8.25,-8.75,-1.5707963267948966,-6.473999760880367,0.0,2.0,4.8,17,True,38.03602708750058,beginner,10.981986456249711
Reset 4942,1,0.05051564528889507,0.0,0,2.0,4.3,0,1,-0.07958246241076572,0.0,0,2.0,4.3,0,"('b', 'c', 4)",17.25,-8.5,-1.5707963267948966,-3.6871249045348353,0.0,2.0,4.8,19,True,37.15630771426538,beginner,11.42184614286731
Reset 4943,1,-0.15131137190305055,0.0,1,2.0,4.8,0,1,0.1188791755734071,0.0,0,2.0,4.3,0,"('b', 'c', 3)",13.75,-8.5,-1.5707963267948966,-8.800131679957424,0.0,2.0,4.8,20,True,35.77689318372165,beginner,12.111553408139176
Reset 4944,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 5)",20.75,-8.5,-1.5707963267948966,-3.8734973420174743,0.0,2.0,4.8,21,True,42.34633602793399,intermediate,9.706707996508252
Reset 4945,1,-0.08443924609804965,0.0,0,2.0,4.3,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 5)",20.75,-8.5,-1.5707963267948966,-4.080675078849689,0.0,2.0,4.8,21,True,39.48525954937287,beginner,10.257370225313565
Reset 4946,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 3)",13.75,-8.5,-1.5707963267948966,-6.654461630570834,0.0,2.0,4.8,19,True,36.70148768876848,beginner,11.64925615561576
Reset 4947,1,-0.06437305231327639,0.0,1,2.0,4.8,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 2)",8.25,-8.75,-1.5707963267948966,-7.297450369086203,0.0,2.0,4.8,17,True,36.521503421963374,beginner,11.739248289018313
Reset 4948,1,-0.15788411534878155,0.0,0,2.0,4.3,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 5)",20.75,-8.5,-1.5707963267948966,-4.7502042529889055,0.0,2.0,4.8,21,True,35.7670264844909,beginner,12.116486757754553
Reset 4949,1,-0.03950901650556937,0.0,0,2.0,4.3,0,1,-0.017388278279123703,0.0,1,2.0,4.8,0,"('b', 'c', 6)",13.75,8.75,1.5707963267948966,-6.478213701969806,0.0,2.0,4.3,19,True,36.93865530340157,beginner,11.530672348299216
Reset 4950,0,0.0,0.0,0,0.0,0.0,0,1,0.12392983556832271,0.0,0,2.0,4.3,0,"('b', 'c', 0)",1.25,-8.75,-1.5707963267948966,-9.335853891748087,0.0,2.0,4.3,14,True,8.003432486289618,beginner,25.99828375685519
Reset 4951,1,-0.0002912281523652638,0.0,0,2.0,4.3,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 5)",20.75,-8.5,-1.5707963267948966,-6.996553271659879,0.0,2.0,4.8,22,True,33.593101359173204,beginner,13.203449320413396
Reset 4952,1,-0.1490142277104447,0.0,0,2.0,4.3,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 5)",20.75,-8.5,-1.5707963267948966,-6.628899130266641,0.0,2.0,4.3,22,True,38.872323406594724,beginner,10.563838296702638
Reset 4953,1,0.10695284243806658,0.0,1,2.0,4.8,0,1,0.1458008283657215,0.0,0,2.0,4.3,0,"('b', 'c', 1)",4.75,-8.75,-1.5707963267948966,-7.369211733958145,0.0,2.0,4.3,15,True,30.354021448033805,beginner,14.822989275983097
Reset 4954,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 7)",17.25,8.75,1.5707963267948966,-2.798761877496717,0.0,2.0,4.3,19,True,34.16701690027077,beginner,12.916491549864615
Reset 4955,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 1)",4.75,-8.75,-1.5707963267948966,-4.8767647688865665,0.0,2.0,4.3,13,True,20.265078852828466,beginner,19.867460573585767
Reset 4956,1,-0.10276403826316716,0.0,1,2.0,4.8,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 1)",4.75,-8.75,-1.5707963267948966,-9.277338637280236,0.0,2.0,4.8,16,True,25.49853865755589,beginner,17.250730671222055
Reset 4957,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 5)",20.75,-8.5,-1.5707963267948966,-8.667343447801965,0.0,2.0,4.8,23,True,34.96385299858333,beginner,12.518073500708336
Reset 4958,1,0.0632332006642784,0.0,0,2.0,4.3,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 1)",4.75,-8.75,-1.5707963267948966,-6.4853426622742045,0.0,2.0,4.8,14,True,20.83034734121417,beginner,19.584826329392914
Reset 4959,0,0.0,0.0,0,0.0,0.0,0,1,-0.13801113114482777,0.0,0,2.0,4.3,0,"('b', 'c', 2)",8.25,-8.75,-1.5707963267948966,-2.8789639193062344,0.0,2.0,4.3,14,True,29.49683403268375,beginner,15.251582983658125
Reset 4960,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 5)",20.75,-8.5,-1.5707963267948966,-3.72559822021747,0.0,2.0,4.3,21,True,37.36732742257831,beginner,11.316336288710842
Reset 4961,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 6)",13.75,8.75,1.5707963267948966,-7.826245105327775,0.0,2.0,4.8,20,True,37.97349371249149,beginner,11.013253143754255
Reset 4962,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 1)",4.75,-8.75,-1.5707963267948966,-6.443849062948802,0.0,2.0,4.8,14,True,21.312707303625423,beginner,19.34364634818729
Reset 4963,1,-0.10559301311113822,0.0,0,2.0,4.3,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 5)",20.75,-8.5,-1.5707963267948966,-6.838119258673837,0.0,2.0,4.3,22,True,38.10242598847119,beginner,10.948787005764405
Reset 4964,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 1)",4.75,8.75,1.5707963267948966,-7.0799721602351955,0.0,2.0,4.3,15,True,43.76229852010846,intermediate,9.529712684986443
Reset 4965,0,0.0,0.0,0,0.0,0.0,0,1,-0.03637749902561471,0.0,0,2.0,4.3,0,"('b', 'c', 4)",17.25,-8.5,-1.5707963267948966,-4.059279611020739,0.0,2.0,4.3,19,True,35.54884226652702,beginner,12.225578866736491
Reset 4966,0,0.0,0.0,0,0.0,0.0,0,1,0.08677072139407382,0.0,1,2.0,4.8,0,"('b', 'c', 0)",1.25,-8.75,-1.5707963267948966,-4.564170168371576,0.0,2.0,4.8,11,True,13.191029969040137,beginner,23.40448501547993
Reset 4967,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 5)",20.75,-8.5,-1.5707963267948966,-3.4241657779058645,0.0,2.0,4.3,20,True,30.066477855809346,beginner,14.966761072095327
Reset 4968,0,0.0,0.0,0,0.0,0.0,0,1,-0.021004417230192862,0.0,0,2.0,4.3,0,"('b', 'c', 2)",8.25,-8.75,-1.5707963267948966,-4.92610311055041,0.0,2.0,4.8,16,True,36.31357867159437,beginner,11.843210664202813
Reset 4969,0,0.0,0.0,0,0.0,0.0,0,1,0.06375095110049078,0.0,0,2.0,4.3,0,"('b', 'c', 3)",13.75,-8.5,-1.5707963267948966,-9.637320627206705,0.0,2.0,4.8,20,True,31.15980128818654,beginner,14.42009935590673
Reset 4970,1,0.06175743548321422,0.0,0,2.0,4.3,0,1,0.030446015303877694,0.0,0,2.0,4.3,0,"('b', 'c', 2)",8.25,-8.75,-1.5707963267948966,-9.546106816671555,0.0,2.0,4.8,18,True,34.91839908150328,beginner,12.540800459248361
Reset 4971,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 1)",4.75,-8.75,-1.5707963267948966,-4.770539584592218,0.0,2.0,4.8,13,True,20.342617218314764,beginner,19.828691390842618
Reset 4972,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 1)",4.75,8.75,1.5707963267948966,-8.952450585818585,0.0,2.0,4.8,16,True,29.379985760926804,beginner,15.310007119536598
Reset 4973,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 1)",4.75,8.75,1.5707963267948966,-5.556169261510038,0.0,2.0,4.8,15,True,33.467869450344196,beginner,13.266065274827902
Reset 4974,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 7)",17.25,8.75,1.5707963267948966,-7.187929233602746,0.0,2.0,4.3,22,True,37.997630966730554,beginner,11.001184516634725
Reset 4975,1,-0.03992134069548969,0.0,0,2.0,4.3,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 4)",17.25,-8.5,-1.5707963267948966,-3.678626904752063,0.0,2.0,4.3,19,True,39.674000526475595,beginner,10.162999736762202
Reset 4976,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 2)",8.25,8.75,1.5707963267948966,-4.166704682963989,0.0,2.0,4.8,16,True,39.690453854553596,beginner,10.154773072723202
Reset 4977,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 0)",1.25,-8.75,-1.5707963267948966,-5.91347385294522,0.0,2.0,4.3,12,True,14.527473836619706,beginner,22.736263081690147
Reset 4978,1,-0.03374411645535336,0.0,1,2.0,4.8,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 6)",13.75,8.75,1.5707963267948966,-4.052014078279056,0.0,2.0,4.8,18,True,34.98451070356292,beginner,12.50774464821854
Reset 4979,1,-0.15431579735919265,0.0,0,2.0,4.3,0,1,-0.1701585018999745,0.0,0,2.0,4.3,0,"('b', 'c', 4)",17.25,-8.5,-1.5707963267948966,-2.2812781976637195,0.0,2.0,4.3,18,True,35.548174047351004,beginner,12.225912976324498
Reset 4980,1,-0.06177671515048577,0.0,0,2.0,4.3,0,1,-0.13921072169573567,0.0,0,2.0,4.3,0,"('b', 'c', 4)",17.25,-8.5,-1.5707963267948966,-4.206875237627629,0.0,2.0,4.3,19,True,35.187563749646586,beginner,12.406218125176707
Reset 4981,1,-0.15191113077990126,0.0,0,2.0,4.3,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 1)",4.75,-8.75,-1.5707963267948966,-7.02512946203948,0.0,2.0,4.3,15,True,31.538368665785995,beginner,14.230815667107002
Reset 4982,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 0)",1.25,-8.75,-1.5707963267948966,-9.180468243772049,0.0,2.0,4.3,14,True,8.350229543888865,beginner,25.824885228055567
Reset 4983,1,-0.08742328088504103,0.0,1,2.0,4.8,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 1)",4.75,-8.75,-1.5707963267948966,-8.199773116305217,0.0,2.0,4.8,15,True,21.310828857269286,beginner,19.344585571365357
Reset 4984,0,0.0,0.0,0,0.0,0.0,0,1,0.019036478327828954,0.0,0,2.0,4.3,0,"('b', 'c', 6)",13.75,8.75,1.5707963267948966,-5.415708902483437,0.0,2.0,4.3,19,True,37.17738350909109,beginner,11.411308245454457
Reset 4985,0,0.0,0.0,0,0.0,0.0,0,1,0.17422715566662839,0.0,0,2.0,4.3,0,"('b', 'c', 1)",4.75,-8.75,-1.5707963267948966,-6.953448712935302,0.0,2.0,4.8,15,True,28.94376550243362,beginner,15.52811724878319
Reset 4986,1,-0.1091496725293537,0.0,1,2.0,4.8,0,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 1)",4.75,8.75,1.5707963267948966,-7.053404474778556,0.0,2.0,4.3,15,True,44.55867708773481,intermediate,9.430165364033149
Reset 4987,0,0.0,0.0,0,0.0,0.0,0,1,-0.04694006349166213,0.0,0,2.0,4.3,0,"('b', 'c', 2)",8.25,-8.75,-1.5707963267948966,-7.823423404875533,0.0,2.0,4.3,17,True,34.54963240973931,beginner,12.725183795130345
Reset 4988,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 1)",4.75,8.75,1.5707963267948966,-4.308429823292916,0.0,2.0,4.3,13,True,29.092590808999375,beginner,15.453704595500312
Reset 4989,1,0.06318789404605951,0.0,1,2.0,4.8,0,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 1)",4.75,8.75,1.5707963267948966,-5.91389354079439,0.0,2.0,4.3,14,True,34.39666290567925,beginner,12.801668547160373
Reset 4990,0,0.0,0.0,0,0.0,0.0,0,1,0.0774601797714749,0.0,0,2.0,4.3,0,"('b', 'c', 1)",4.75,-8.75,-1.5707963267948966,-9.552762821138767,0.0,2.0,4.3,16,True,27.575641791771908,beginner,16.212179104114046
Reset 4991,0,0.0,0.0,0,0.0,0.0,0,1,-0.019126826289377563,0.0,1,2.0,4.8,0,"('b', 'c', 7)",17.25,8.75,1.5707963267948966,-3.4641641045501075,0.0,2.0,4.3,20,True,37.238619540758776,beginner,11.380690229620614
Reset 4992,0,0.0,0.0,0,0.0,0.0,0,1,0.04834964403161757,0.0,0,2.0,4.3,0,"('b', 'c', 1)",4.75,-8.75,-1.5707963267948966,-8.052835204278782,0.0,2.0,4.3,15,True,23.392993073423604,beginner,18.303503463288198
Reset 4993,1,-0.16436711134857496,0.0,1,2.0,4.8,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 3)",13.75,-8.5,-1.5707963267948966,-8.548264206701548,0.0,2.0,4.3,19,True,28.68095674089472,beginner,15.65952162955264
Reset 4994,0,0.0,0.0,0,0.0,0.0,0,1,0.014371060463656216,0.0,1,2.0,4.8,0,"('a', 'b', 2)",8.25,8.75,1.5707963267948966,-9.973470247522421,0.0,2.0,4.3,18,True,36.526508592659056,beginner,11.736745703670472
Reset 4995,1,-0.13895579905822153,0.0,1,2.0,4.8,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 2)",8.25,-8.75,-1.5707963267948966,-7.989722784828866,0.0,2.0,4.3,17,True,33.720176808144885,beginner,13.139911595927556
Reset 4996,1,0.059498251133150326,0.0,0,2.0,4.3,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 4)",17.25,-8.5,-1.5707963267948966,-5.910169365632195,0.0,2.0,4.8,20,True,35.511430097522734,beginner,12.244284951238635
Reset 4997,1,0.018524866541518525,0.0,1,2.0,4.8,0,1,-0.016250165121936444,0.0,1,2.0,4.8,0,"('b', 'c', 1)",4.75,-8.75,-1.5707963267948966,-5.168374828765496,0.0,2.0,4.8,14,True,28.603188731055383,beginner,15.698405634472309
Reset 4998,1,0.10734845432597329,0.0,0,2.0,4.3,0,1,0.1292405105124108,0.0,0,2.0,4.3,0,"('b', 'c', 4)",17.25,-8.5,-1.5707963267948966,-3.013649162618937,0.0,2.0,4.8,18,True,27.614436454409677,beginner,16.19278177279516
Reset 4999,1,-0.13199486426913265,0.0,0,2.0,4.3,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 4)",17.25,-8.5,-1.5707963267948966,-4.941329186451526,0.0,2.0,4.8,19,True,28.64510658613015,beginner,15.677446706934925
Reset 5000,1,0.16774680275263987,0.0,1,2.0,4.8,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 6)",13.75,8.75,1.5707963267948966,-9.289824208558267,0.0,2.0,4.3,21,True,37.643773421624815,beginner,11.178113289187595
Reset 5001,1,0.15402959308685493,0.0,0,2.0,4.3,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 1)",4.75,-8.75,-1.5707963267948966,-9.86275799323116,0.0,2.0,4.8,16,True,23.218174006100718,beginner,18.39091299694964
